level1,BJA5,BJI5,BJN4,BJU2,CCA1,CCI2,CCN1,CCU4,CDA4,CDI2,CDN2,CDU1,CSA2,CSI2,CSN3,CSU3,FZA2,FZI2,FZN1,FZU5,GYA1,GYI1,GYN3,GYU3,GZA3,GZI2,GZN5,GZU4,HFA5,HFI5,HFN2,HFU5,HHHTA3,HHHTI1,HHHTN5,HHHTU2,HZA2,HZI3,HZN4,HZU5,JNA5,JNI4,JNN1,JNU5,KMA2,KMI4,KMN1,KMU1,LZA2,LZI1,LZN5,LZU1,HEBA3,HEBI2,HEBN3,HEBU4,NJA5,NJI4,NJN2,NJU5,NNA4,NNI4,NNN3,NNU2,SHA1,SHI4,SHN4,SHU4,SJZA4,SJZI5,SJZN1,SJZU1,SYA4,SYI1,SYN4,SYU1,TJA3,TJI2,TJN1,TJU1,TYA1,TYI2,TYN3,TYU5,WHA5,WHI3,WHN5,WHU4,WLMQA2,WLMQI4,WLMQN2,WLMQU2,XAA1,XAI3,XAN1,XAU2,XNA3,XNI3,XNN1,XNU2,YCA4,YCI2,YCN3,YCU2,ZZA5,ZZI5,ZZN4,ZZU5
2592_IS91_CP002783.1,0,0.00012156,9.61E-05,7.18E-05,0,0.00021066,0.000239729,0.000413213,0.000104215,0.000221766,0,0.000151372,0.00039877,0.000123435,0,0.000121302,0.000664913,0.000483379,0.000213863,0.000223955,7.80E-05,0.000127844,0.000184761,0.000113614,0.000556398,0.00031645,0,0.000209816,0.000178271,0.000675462,0.000530068,0.000129198,0.000128002,0.000305054,0,0.000643673,9.52E-05,0,0.000385996,0.000212126,0.000449085,0.000302538,0,0.000264658,0,0.000182884,0,0.000514785,0.000193663,0.000286574,0.000223653,0.000567104,9.37E-05,0.000347008,0.000664612,7.97E-05,0.000126077,0.000505942,0.000237712,0.000376819,0,0.000709148,0.000131715,0.000893963,0.000120647,0.000107025,0,0,0.000112761,0.00012629,0.000217856,0,0.000206424,0.000657433,0,0.000430926,0,0.000435255,0.000330386,0.000151493,7.87E-05,0.000224084,0.000665715,0.000104636,0,0.000135128,0.000716993,0.000223966,7.37E-05,0.000157055,0.000257826,9.60E-05,0.000102547,0.000203156,0.000240648,0,0.000220462,7.98E-05,0,0,0.000189003,6.37E-05,8.08E-05,0.000309845,0.000326815,7.18E-05,0.000309323,6.81E-05
2594_IS91_CP002783.1,0.000174092,0,0,0.000162381,0,0,0,0.000405002,0,0,0,0.000317122,0,0,0,0.000179676,7.18E-05,0,0,0.000919701,0,0,0,8.77E-05,0,0,0,0.000413757,7.52E-05,0,0,0,0,0,0,0.000165354,0,8.87E-05,0,0,7.90E-05,9.02E-05,0,6.88E-05,0,0,0,0,0,0.000234678,0,0.000210183,0,0,0,0,0.000339797,0.000164671,0,0,0,0,0,8.98E-05,0,0,0,0,7.85E-05,0,0,6.96E-05,8.11E-05,0,0,7.17E-05,0,0.000279496,0,0.00037188,0,0.00041655,0,0,0,0,0,0,0,0,0,7.80E-05,8.17E-05,0,0,8.25E-05,8.66E-05,5.83E-05,0,0.00022559,0.000411078,0,0,0,0,6.68E-05,0,0.002299746
2595_IS91_APLF01000001.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2597_IS91_MNXT01000023.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-05,0,0,1.92E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600_IS91_CP012199.1,0.000635473,0.000420248,0.00033226,0.001450604,0.000396992,0.001453858,0.000857171,0.002625959,0.000324609,0.000277234,0.000290582,0.0008287,0.000536715,0.000319375,8.30E-05,0.000777205,0.000339802,0.000406869,0.001118185,0.001528474,0.000503049,0.002506519,7.28E-05,0.001123772,0.001148802,0.001057357,0.000344962,0.002507294,0.000196204,0.001049172,0.000566237,0.000502718,0.000299469,0.001775179,0.000684898,0.002240473,0.000217281,0.000147276,0,0.001019351,0.000270568,0.001472307,0.000638136,0.000798277,0.00082782,0.001733386,0,0.001422673,0.001490856,0.001173443,0.001279286,0.003801545,0.000838852,0.000622853,0.000559867,0.002169837,0.000316658,0.00036037,0.001111355,0.001777532,0.000328306,0.000174034,0,0.001076508,0.000885371,0.000664719,0.000451841,0.00115417,0.000340906,0.000670396,0.000476243,0.011073402,0,0.00100346,0.000770624,0.000310759,0.000438227,0.001281945,0.000245598,0.000981313,0.00025349,0.001464964,0.001225406,0.000903601,0.000558564,0.000644512,0,0.000843198,0.000175867,0.00097743,0.000194231,0.0009251,0.000445402,0.000605827,0.00017259,0.001736862,0.000309843,0.004359977,0.001030643,0.002633027,0.000186731,0.002233143,0.000382808,0.000393828,0.00022801,0.000798694,0.00042287,0.003623122
2601_tnpA_KP987215.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2602_tnpA_CU459003.1,0.000491422,0.000943041,0.001353208,0.001832049,0.000645566,0.001314941,0.003588079,0.000842843,0.001269606,0.000735933,0.003090742,0.003081995,0.000746354,0.001125047,0.003179889,0.001433311,0.001795266,0.002685676,0.00302911,0.001370757,0.001989361,0.002060865,0.001900422,0.001480268,0.001588772,0.001597014,0.001529819,0.001500692,0.001880762,0.00118532,0.002909845,0.00102357,0.000520355,0.001451964,0.000760966,0.001093521,0.002575513,0.001765165,0.005265911,0.001537133,0.00152276,0.003103519,0.000566558,0.001427368,0.00083047,0.00084547,0.010301348,0.001939833,0.000958918,0.001925639,0.001311027,0.002613537,0.001615658,0.001234979,0.00270766,0.001425569,0.000719912,0.001315649,0.002011478,0.000530642,0.001440795,0.001187085,0.003460952,0.002088225,0.000939574,0.001749542,0.003853732,0.000739194,0.001856511,0.001491787,0.001508943,0.001761912,0.002251211,0.001516152,0.0015263,0.00046975,0.000593434,0.000855033,0.003478161,0.001842499,0.001072235,0.003532436,0.000700972,0.001641779,0.001377158,0.000869235,0.003587457,0.001021685,0.000446809,0.001669477,0.000686478,0.002292745,0.001029191,0.000831266,0.000718994,0.001300839,0.001250178,0.001558227,0.001136609,0.002083955,0.002089134,0.001307448,0.000741939,0.001576435,0.000559327,0.000646799,0.00097392,0.001627593
2605_tnpA_JN106167.1,0,0,0,0,0,0,0,2.13E-05,0,0,0,0,7.58E-05,0,0,0,0,0,0,0.000443537,0,0,0,2.60E-05,2.02E-05,2.62E-05,0,2.55E-05,0,2.61E-05,0,0,0,2.23E-05,0,0,0,0,0,0,0,0,0,0,2.20E-05,2.18E-05,0,0,0,2.42E-05,0,0.002134688,0,0,0,0.000392922,0,0,0,0,7.56E-05,0,0,7.97E-05,0,0,0,0,2.47E-05,0,0,0,2.40E-05,0,0,0,0,0,0,3.53E-05,4.16E-05,2.60E-05,0,9.71E-05,0,4.97E-05,0,0,0,0,0,0,0,0,0,0,2.56E-05,0,0,0.000123198,0,0,0,0,0,0,0,5.63E-05
2606_tnpA1_AB238971.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.80E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2607_tnpA_AF544991.1,0,0,0,1.31E-05,0,0,0,8.90E-06,0,0,0,0,1.82E-05,0,0,1.03E-05,0,0,0,0,1.62E-05,1.15E-05,0,0,0,0,0,2.07E-05,0,0,0,0,0,1.69E-05,1.07E-05,1.67E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.71E-06,0,0,0,0,7.30E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04E-05,9.28E-06,1.00E-05,0,1.81E-05,0,8.65E-06,0,1.44E-05,0,2.10E-05,0,9.65E-06,0,1.33E-05,0,2.04E-05,0,8.78E-06,0,0,0,0,0,0,0,7.72E-06,1.32E-05,0,0,0,0,0,0,7.81E-06,0,8.00E-06
2608_tnpA_AM749812.1,0,0,0,0,0,0,0,0,0,0,0,3.81E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296193,0,0,8.98E-05,0,0,0,0,0,0,0,0,0.000124261,0,0,0,0,0,0,0.000189985,0,0,0,0,0,0,0,0,6.02E-05,0,0,0,0,3.14E-05,0,0,0,6.06E-05,0,0,0,3.30E-05,0,0,0,0,0,0,0,3.15E-05,0,3.01E-05,0,0,0,0,2.35E-05,0,0,0,8.91E-05,0,0,0,0,0,0,0,0,0,0,9.21E-05,0,2.35E-05,0,0
2609_IS91_ABLD01000034.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75E-05,0.00017357,0,0,0,0,0,0.000112728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.60E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2610_IS91_MKCZ01000133.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001104339,0,0,0,0,0,0,0,6.00E-05,0,0,0,0,0,5.32E-05,0,0,0,0,0,0,9.66E-05,0,0,0,0,0,0,0,0,0,0,0.000646227,0,0,0,0.000255008,0,0,0,0,0,6.79E-05,0,6.54E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000222388
2614_tnpA_AJ251743.1,0,0,2.77E-05,0,0,0,0,3.38E-05,1.02E-05,1.23E-05,0,2.01E-05,1.17E-05,1.10E-05,0,0,2.26E-05,0,0,2.12E-05,0,0,1.02E-05,0,2.97E-05,0,0,5.16E-05,0,0,0,0,0,7.33E-05,0,1.05E-05,0,9.43E-06,0,1.45E-05,8.34E-06,0,1.12E-05,8.40E-06,0,9.13E-06,0,0,8.62E-06,0,9.51E-06,3.85E-05,0,7.07E-06,0,5.41E-05,0,1.03E-05,0,0,0,1.11E-05,0,2.09E-05,0,0,0,1.18E-05,0,1.21E-05,1.07E-05,1.11E-05,8.89E-06,1.14E-05,1.36E-05,8.70E-06,0,7.60E-06,1.08E-05,8.30E-06,0,0,0,8.05E-06,0,0,0,2.09E-05,0,1.87E-05,0,0,0,0,0,0,2.89E-05,0.000182349,2.44E-05,2.12E-05,8.38E-06,0,1.80E-05,0,1.07E-05,0,0,7.96E-06
2617_IS91_APJK01000252.1,0,0,0,0,0,0,0,0,0,0,0,0,6.38E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.35E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2618_IS91_CP017105.1,0.000186008,0.000231805,0.000202322,0.000446008,0.000141928,0.000363443,0.000442904,0.000396037,0.00037446,0.000194657,0.001353306,0.000377965,0.000699035,0.000187253,0.000455617,0.000421153,0.000320261,0.000248246,0.000754542,0.000274338,0.000260767,0.000200596,0.000727918,0.000109144,0.00036741,0.000130057,0.000528017,0.000570424,0.000279531,0.00038579,0.000364643,0.000337255,0.000286622,0.000593245,7.64E-05,0.000697073,0.000381501,0.000439202,0.00062314,0.00041654,0.000453968,0.000741674,0.000298759,0.000203991,0.0002828,0.000238332,0.001479099,0.000310655,0.000189438,0.000264981,0.000290761,0.000642,0.000124578,0.00027935,0.000276792,0.000549392,5.78E-05,0.000581451,0.000220782,0.00030937,0.000418549,0.000162173,0.000613447,0.000419038,0.00014793,0.000447457,0.000133797,0.000214189,0.000283955,0.000234465,0.000515811,0.000317535,0.000351692,0.000347267,0.00045849,0.000289655,0.000193852,0.00026831,0.000362449,0.000542408,0.00030442,0.000428163,0.000317199,0.000365963,0.000106549,9.38E-05,0.000196939,0.000281926,0.000183812,0.000112673,0.000366871,0.000371606,4.83E-05,0.000247724,0.000100654,0.000149701,0.00096845,0.000614561,0.000312724,0.000524848,0.000157906,0.000253205,0.000383666,0.000418916,0.000159052,0.000258596,0.000144275,0.000904191
2619_IS91_CP003740.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81E-05,0,0,0,0,0,0,0,8.94E-05,0,0,0,4.48E-05,0,0,0,0,0
2620_IS91_CP000690.1,6.45E-05,0,0,7.35E-05,0,0,0.00011563,0,0,0,0,5.37E-05,0,0,0,0,0,0.000222427,0,0,8.82E-05,0,0,0,0,9.23E-05,0,0,0,0,0,0,0,0.000101735,0,0,0,0,0,0,0,0.000212443,0,0,0,0.000533413,0,9.17E-05,0,0.000201085,0.000113588,0,0,9.38E-05,0,0,0,0,0,0,0,0,0,0,0.000357571,0,0,0.000570478,0,0,0,0.000119174,0,0,0,0,0,9.50E-05,0,7.89E-05,0,0.000114338,0,9.71E-05,0.000268881,0,0,0.000115229,0.000136998,0,0,0,0,0,0,0,0,0,0,0,0,0.000556239,0,7.61E-05,0,0,0,0
2623_IS91_AM902716.1,0,0,0,0,0,0,0,0,7.91E-05,0,0,0,0.000488968,0,0,0,0.000171451,0,0,0.00012754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.12E-05,0,0,0.000109769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000163231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12E-05
2624_IS91_CP002287.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.23E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2625_tnpA_AY540995.2,0,0,0,0,0,0,0,0,0,0,0,0,0,5.83E-05,0,0,0,0,0,0,0,0,0,0,0,2.39E-05,0,0,0,0,0,0,0,2.58E-05,0,2.78E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010468,0,4.69E-05,0,0.00026502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66E-05,0,0,0,2.16E-05,0,2.06E-05,0,0,0,0,0,0,0,0
2626_tnpA_CP002474.1,0,0,0,6.55E-05,0,0,0,0.000249689,0,0,0,9.37E-05,5.94E-05,0,0,0,0,0,0,0.000212774,0,0,0,0,0,0,0,0.000499473,0,0,0,0,0,0,0,0.000196219,0,0.000102833,0,6.83E-05,9.09E-05,0.00010388,0,8.31E-05,0.000243057,0,0,9.69E-05,0,0,0,0.007706079,0,0,0,0,0,0,0,8.06E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.56E-05,0,0.000100343,0,0.000288156,0,4.97E-05,0,0.000104657,0,0,0,0,0,0,0.000105453,0,0,0,0,0,0,0,0,0,0,0,0,0.000146974
2627_tnpA_ISSod9_AE014300.1,0,0,1.57E-05,7.50E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.39E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14E-05,9.15E-06,1.17E-05,0,0,0,1.04E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11E-06,0,2.06E-05,0,0,0,0,7.11E-06,0,0,8.43E-06,0,0,0,0,0,0,0
2629_IS91_MLFK01000009.1,0,0,3.25E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.06E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.70E-05,0,0,0,4.05E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17E-05
2630_IS91_CP003742.1,0,0,0,0,0,0,0,0,0,0,0.000165079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39E-05,0,0,2.46E-05,0,0,0,0,0,0,0,7.96E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76E-05,0,0,0,2.41E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2633_Tn916-orf19_KC414929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000738848
2634_Tn916-orf16_KC414929,0,0,0,1.84E-05,0,0,0,0,0,0,0,0,7.22E-06,0,0,0,0.000110004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88E-05,0,0,0,0,2.60E-05,0,0,0,0,0,0,0,0,0,0,0,0,1.39E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71E-05,0,0,0,0,7.84E-05,0,0,0.00083796
2635_tniA_JX194160.1,0,0,0,0,0,0,0,0,0,0,2.45E-05,0,0,0,0,0,0,0,0,5.58E-05,0,0,0,1.94E-05,0,0,0,0.000229044,0,0,0,0,0,6.51E-05,0,0,0,0,0,0,0,0,0,0,1.62E-05,0,0,0,0,0,0,1.71E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-05,0,0,0,0,0,1.44E-05,0,5.79E-05,0,0,0,0,0,0,0,1.47E-05,0,0,0,0,0,0,0,6.65E-05,0,1.20E-05,0,0,0,0,0,0,0,0
2636_istA_JX194160.1,4.70E-05,9.80E-05,9.00E-05,8.04E-05,0.000112726,0.000113847,0,0.000260906,0.000108633,0.000154115,2.73E-05,8.85E-05,0.000758539,5.93E-05,8.06E-05,8.14E-05,0.001435343,6.32E-05,0.000102016,0.000165338,4.92E-05,0.000121564,4.15E-05,0.000168583,8.87E-05,0.000326605,0,0.000441829,0.000128612,6.00E-05,0,5.83E-05,2.08E-05,1.88E-05,1.88E-05,5.61E-05,0.000127185,0.000250491,0,0.000184073,0.000260804,0.000359239,0,6.35E-05,5.08E-05,3.53E-05,2.22E-05,0.000215073,3.49E-05,1.79E-05,0.000158261,0.000648647,0.000172138,1.42E-05,3.64E-05,0.000505062,8.66E-05,0.000149632,0.000110552,0.000139952,3.73E-05,2.23E-05,5.89E-05,7.78E-05,0.000220341,0.000187661,4.10E-05,0.000235864,5.55E-05,0.000131385,1.66E-05,3.93E-05,0.000101477,0.000104794,1.38E-05,3.21E-05,2.09E-05,1.72E-05,0.000105519,5.94E-05,4.76E-05,0.000136222,6.35E-05,0.000121901,9.27E-05,0.000178572,0,7.51E-05,1.31E-05,5.16E-05,1.63E-05,0.000105688,5.81E-05,3.12E-05,0.00010517,0.000130839,2.07E-05,0.000153931,0.000318738,0.000236943,9.63E-05,0,0.000320709,0,0.000223249,8.72E-05,8.39E-05,0.000134256
2638_istB_JX194160.1,0.000551044,0.000189993,0.000409398,0.000571867,0.000353633,0.00026972,0.000658466,0.001292953,0.000471715,0.000232145,0.000459389,0.000971083,0.000843303,0.003079719,0.000386948,0.000536616,0.000411977,0.000420178,0.00055457,0.001372377,0.000145798,0.000446973,0.001159239,0.000593243,0.000415688,0.000982619,0.000407107,0.00125827,0.00061299,8.16E-05,0.000571872,0.000692085,0.000155977,0.000596059,0.000154886,0.00082494,0.000156422,0.001115476,0.000408713,0.000903923,0.000514861,0.000773188,0.000363843,0.000466132,0.001099465,0.000498463,0.000759386,0.000684743,0.000184661,0.000488613,0.000271839,0.001509082,0.000518283,0.000208987,0.000682156,0.001622657,0.00122683,0.000481821,0.000498597,0.000228336,0.000564951,0.000163073,0.000418182,0.000804723,0.000985439,0.001068374,0.000334586,0.001425758,0.000829746,0.000436585,0.000701615,0.000377834,0.000304585,0.000336074,0.000357528,0.000214021,0.000193666,0.000434966,0.000483181,0.000530283,0.000275344,0.000587725,0.000123116,0.000431394,0.00022202,0.00021504,0.000317598,0.000679474,0.000490927,0.000156125,0.000265647,0.00041204,0.000949841,0.000380441,0.000408819,0.000478069,0.000507875,0.000442915,0.000317187,0.001253077,0.00040708,2.61E-05,0.000611139,0.000490032,0.000135149,8.18E-05,0.000242853,0.001584444
2640_Tn916-orf14_KC414929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101666,0,0,0,0,0,0,5.90E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000191443,0,0,0.000798395
2642_IS91_CWWW01000350.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000114898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2643_IS91_AJHK02000009.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.39E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.54E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.23E-05,0,0,0,0,0,0.000202707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2644_IS91_CP002447.1,9.29E-05,9.74E-05,9.61E-05,0.000130052,0.000288046,0,0.000281261,7.52E-05,0.000564262,0.000192229,0.000227893,8.68E-05,0.000910631,0.000239426,0.000158622,9.12E-05,0,0.000304881,0.000265318,0.000121841,0,9.27E-05,0,7.25E-05,7.47E-05,0.000192028,0,0.00074071,8.18E-05,0,0.000416942,0.000191675,0.000337353,0.000241926,0,0.000619651,0,0.000277973,0,0.000243512,0.000401775,0.000471803,0,0.000134057,0.00046326,0.000205879,0.000404632,8.55E-05,0.000645736,0.000262963,0.000251625,0.000314912,0.000616194,0.000130003,0.00017364,0.000227954,0,0,0.000715436,7.72E-05,0,0.000106203,0.000107547,9.77E-05,0.000105831,0.00027635,9.27E-05,0.000286707,0.000614675,0.00021819,0.000352901,0,0,0,0,0.000192991,0,0.000216564,0,0.000142937,0.00014011,0.000367817,0,6.91E-05,0.000219618,0.000157383,0,9.82E-05,0.000201892,7.52E-05,7.96E-05,8.48E-05,0.000180177,0.000147021,0,0.00044571,0.000172164,0.000175149,0,0.00048127,0,0.000359916,6.32E-05,6.19E-05,0.000360843,6.15E-05,0.00013177,0.000765618
2646_Tn916-orf15_KC414929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.18E-05,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44E-05,0,0,0,0,2.70E-05,0,0,0,0,0,0,8.39E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97E-05,0,0,0,0,0,0,1.08E-05,0,0,0,2.84E-05,0,0,0,0,0,0,2.01E-05,0,0,0,0,7.27E-05,0,0,0.000492812
2647_IS91_AOEK01000013.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2648_tnpA_KF682462.1,1.57E-05,0,0,4.05E-05,0,0,0,8.10E-05,5.65E-05,0,0,4.56E-05,0.000101353,0,0,3.55E-05,0.000250959,0,2.59E-05,3.74E-05,0,0,0,0,2.39E-05,0,0,0.000418752,2.46E-05,7.66E-05,0,5.59E-05,0,2.52E-05,0,3.25E-05,0,2.56E-05,2.96E-05,4.51E-05,5.67E-05,3.41E-05,5.65E-05,2.41E-05,5.05E-05,2.48E-05,3.15E-05,5.49E-05,0,0,0,0.000773054,6.42E-05,0,2.99E-05,3.77E-05,0,0,6.78E-05,0,5.88E-05,3.27E-05,5.81E-05,0,9.06E-05,6.04E-05,0,0,0,3.66E-05,0,0,0,2.64E-05,0.000109693,5.49E-05,0,0,0.000116047,7.65E-05,0,2.57E-05,8.77E-05,3.10E-05,2.18E-05,0,0,0,0,2.20E-05,0,2.27E-05,3.17E-05,2.29E-05,0.000315768,0,3.18E-05,2.37E-05,6.83E-05,3.60E-05,4.05E-05,0,2.26E-05,0,0,0,0,2.02E-05
